gbifID,datetime,decimalLatitude,decimalLongitude,air_temperature_7d,air_temperature_30d,precipitation_amount_7d,precipitation_amount_30d,specific_humidity_7d,specific_humidity_30d,surface_downwelling_shortwave_flux_in_air_7d,surface_downwelling_shortwave_flux_in_air_30d,wind_speed_7d,wind_speed_30d,wind_from_direction_7d,wind_from_direction_30d,relative_humidity_7d,relative_humidity_30d,potential_evapotranspiration_7d,potential_evapotranspiration_30d,burning_index_g_7d,burning_index_g_30d,dead_fuel_moisture_100hr_7d,dead_fuel_moisture_100hr_30d,dead_fuel_moisture_1000hr_7d,dead_fuel_moisture_1000hr_30d
5062639141,2023-09-27 00:00:00,43.653115,-111.096914,261.5,261.5,0.0,0.0,0.0025100000202655792,0.0025100000202655792,60.900001525878906,60.900001525878906,3.1000001430511475,3.1000001430511475,208.0,208.0,67.5999984741211,67.5999984741211,0.5,0.5,16.0,16.0,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453
5062638769,2023-06-25 00:00:00,49.059447,-120.829942,265.70001220703125,265.70001220703125,3.299999952316284,3.299999952316284,0.004040000028908253,0.004040000028908253,45.60000228881836,45.60000228881836,4.400000095367432,4.400000095367432,242.0,242.0,100.0,100.0,0.0,0.0,0.0,0.0,27.5,27.5,30.700000762939453,30.700000762939453
5062637142,2023-06-16 00:00:00,49.131752,-120.627869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062636817,2023-07-05 00:00:00,48.327522,-113.994576,271.0,271.0,1.8000000715255737,1.8000000715255737,0.0037899999879300594,0.0037899999879300594,40.20000076293945,40.20000076293945,6.700000286102295,6.700000286102295,243.0,243.0,90.20000457763672,90.20000457763672,0.5,0.5,0.0,0.0,21.899999618530273,21.899999618530273,23.399999618530273,23.399999618530273
5062636758,2023-06-22 00:00:00,47.441158,-120.939828,267.20001220703125,267.20001220703125,21.30000114440918,21.30000114440918,0.003759999992325902,0.003759999992325902,42.900001525878906,42.900001525878906,4.900000095367432,4.900000095367432,245.0,245.0,86.4000015258789,86.4000015258789,0.10000000149011612,0.10000000149011612,0.0,0.0,26.899999618530273,26.899999618530273,31.30000114440918,31.30000114440918
5062635799,2023-06-22 00:00:00,49.336188,-122.478638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062633686,2023-06-06 00:00:00,49.591185,-121.132083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5062632829,2023-07-13 00:00:00,46.467267,-114.214288,267.79998779296875,267.79998779296875,2.200000047683716,2.200000047683716,0.0037999998312443495,0.0037999998312443495,49.79999923706055,49.79999923706055,5.800000190734863,5.800000190734863,224.0,224.0,93.0,93.0,0.10000000149011612,0.10000000149011612,0.0,0.0,21.700000762939453,21.700000762939453,23.600000381469727,23.600000381469727
5062632748,2023-06-23 00:00:00,43.575624,-122.194504,269.5,269.5,11.199999809265137,11.199999809265137,0.0038799999747425318,0.0038799999747425318,55.29999923706055,55.29999923706055,4.900000095367432,4.900000095367432,249.0,249.0,88.0999984741211,88.0999984741211,0.20000000298023224,0.20000000298023224,0.0,0.0,24.5,24.5,31.80000114440918,31.80000114440918
5062632193,2023-10-07 00:00:00,45.764701,-122.255067,277.29998779296875,277.29998779296875,17.5,17.5,0.005450000055134296,0.005450000055134296,27.700000762939453,27.700000762939453,5.300000190734863,5.300000190734863,217.0,217.0,92.20000457763672,92.20000457763672,0.5,0.5,0.0,0.0,27.80000114440918,27.80000114440918,39.20000076293945,39.20000076293945
