gbifID,datetime,decimalLatitude,decimalLongitude,date,gridmet_lat,gridmet_lon,gridmet_date,air_temperature,precipitation_amount,specific_humidity,relative_humidity,mean_vapor_pressure_deficit,potential_evapotranspiration,surface_downwelling_shortwave_flux_in_air,wind_speed
4919233458,2018-05-01,46.214204,-115.536591,2018-05-01 00:00:00,46.233333333333334,-115.51666663333334,2018-05-01 00:00:00,276.8999938964844,2.6000001430511475,0.0047599999234080315,79.30000305175781,0.4699999988079071,2.9000000953674316,207.60000610351562,3.4000000953674316
4919229141,2019-06-14,45.833265,-116.062754,2019-06-14 00:00:00,45.81666666666667,-116.05833330000002,2019-06-14 00:00:00,279.79998779296875,0.0,0.005760000087320805,31.100000381469727,1.0099999904632568,7.200000286102295,303.0,4.099999904632568
4919200499,2018-08-14,45.813366,-116.069881,2018-08-14 00:00:00,45.81666666666667,-116.05833330000002,2018-08-14 00:00:00,299.29998779296875,0.0,0.004149999935179949,59.10000228881836,1.5699999332427979,5.800000190734863,289.70001220703125,1.5
4910946477,2020-08-05,48.974603,-116.930636,2020-08-05 00:00:00,48.983333333333334,-116.93333330000002,2020-08-05 00:00:00,301.3999938964844,0.0,0.008659999817609787,97.0999984741211,1.25,7.0,300.3999938964844,3.0
4901291529,2019-07-28,48.857836,-116.123732,2019-07-28 00:00:00,48.858333333333334,-116.14166663333334,2019-07-28 00:00:00,280.5,0.0,0.006029999814927578,24.80000114440918,1.2799999713897705,6.200000286102295,313.6000061035156,1.899999976158142
4891632948,2015-06-28,49.399951,-123.209148,2015-06-28 00:00:00,49.400000000000006,-123.22499996666667,2015-06-28 00:00:00,,,,,,,,
4875180341,2020-08-05,45.531708,-122.089633,2020-08-05 00:00:00,45.525000000000006,-122.09999996666667,2020-08-05 00:00:00,295.3999938964844,1.7000000476837158,0.007770000025629997,73.5999984741211,0.8399999737739563,5.900000095367432,308.0,3.1000001430511475
4872653261,2017-06-04,44.659467,-121.890188,2017-06-04 00:00:00,44.650000000000006,-121.89166663333334,2017-06-04 00:00:00,286.6000061035156,0.0,0.006049999967217445,100.0,0.23999999463558197,3.5,355.3999938964844,3.5
4872633729,2018-05-14,44.404403,-121.756225,2018-05-14 00:00:00,44.400000000000006,-121.76666663333334,2018-05-14 00:00:00,297.70001220703125,0.0,0.0057299998588860035,82.4000015258789,1.1899999380111694,5.900000095367432,361.5,1.3000000715255737
4872585405,2017-06-06,44.575312,-121.88575,2017-06-06 00:00:00,44.56666666666667,-121.89166663333334,2017-06-06 00:00:00,298.29998779296875,0.0,0.0073899999260902405,81.9000015258789,1.090000033378601,5.599999904632568,350.8000183105469,2.6000001430511475
4872528684,2018-05-14,44.404453,-121.75637,2018-05-14 00:00:00,44.400000000000006,-121.76666663333334,2018-05-14 00:00:00,297.70001220703125,0.0,0.0057299998588860035,82.4000015258789,1.1899999380111694,5.900000095367432,361.5,1.3000000715255737
4872514235,2018-05-14,44.40447,-121.756363,2018-05-14 00:00:00,44.400000000000006,-121.76666663333334,2018-05-14 00:00:00,297.70001220703125,0.0,0.0057299998588860035,82.4000015258789,1.1899999380111694,5.900000095367432,361.5,1.3000000715255737
4872514229,2017-07-21,43.9534,-121.819497,2017-07-21 00:00:00,43.94166666666667,-121.80833330000002,2017-07-21 00:00:00,296.5,0.0,0.0063299997709691525,92.30000305175781,0.9799999594688416,5.0,333.70001220703125,2.1000001430511475
4872491486,2017-06-06,44.562662,-121.87458,2017-06-06 00:00:00,44.56666666666667,-121.89166663333334,2017-06-06 00:00:00,298.29998779296875,0.0,0.0073899999260902405,81.9000015258789,1.090000033378601,5.599999904632568,350.8000183105469,2.6000001430511475
4872388384,2018-05-14,44.40467,-121.757033,2018-05-14 00:00:00,44.400000000000006,-121.76666663333334,2018-05-14 00:00:00,297.70001220703125,0.0,0.0057299998588860035,82.4000015258789,1.1899999380111694,5.900000095367432,361.5,1.3000000715255737
4872379532,2014-09-04,44.280905,-122.145243,2014-09-04 00:00:00,44.275000000000006,-122.14166663333334,2014-09-04 00:00:00,279.20001220703125,0.0,0.005279999691992998,73.70000457763672,0.949999988079071,6.5,268.6000061035156,4.700000286102295
4872279889,2017-06-23,44.495262,-121.925963,2017-06-23 00:00:00,44.483333333333334,-121.93333330000002,2017-06-23 00:00:00,298.5,0.0,0.005760000087320805,50.5,1.46999990940094,7.0,365.5,4.300000190734863
4872089339,2017-06-02,44.404625,-121.757042,2017-06-02 00:00:00,44.400000000000006,-121.76666663333334,2017-06-02 00:00:00,296.0,0.0,0.006009999662637711,84.70000457763672,0.9899999499320984,4.900000095367432,346.70001220703125,1.3000000715255737
4872066337,2017-06-23,44.490305,-121.946305,2017-06-23 00:00:00,44.483333333333334,-121.93333330000002,2017-06-23 00:00:00,298.5,0.0,0.005760000087320805,50.5,1.46999990940094,7.0,365.5,4.300000190734863
4872064378,2017-07-05,43.893117,-121.907967,2017-07-05 00:00:00,43.900000000000006,-121.89166663333334,2017-07-05 00:00:00,300.70001220703125,0.0,0.008220000192523003,98.80000305175781,1.209999918937683,6.099999904632568,342.5,3.299999952316284
4872020827,2017-07-04,43.885087,-121.907653,2017-07-04 00:00:00,43.900000000000006,-121.89166663333334,2017-07-04 00:00:00,298.70001220703125,0.0,0.007160000037401915,88.4000015258789,1.1299999952316284,5.700000286102295,327.1000061035156,3.1000001430511475
4868161468,2019-08-17,45.13525,-117.560851,2019-08-17 00:00:00,45.150000000000006,-117.55833330000002,2019-08-17 00:00:00,279.79998779296875,0.0,0.004769999999552965,23.700000762939453,1.0299999713897705,5.900000095367432,285.20001220703125,2.799999952316284
4868075644,2019-07-18,42.891528,-122.053732,2019-07-18 00:00:00,42.900000000000006,-122.05833330000002,2019-07-18 00:00:00,280.5,0.0,0.007849999703466892,43.0,0.6499999761581421,5.599999904632568,343.1000061035156,2.700000047683716
4868025346,2019-08-18,45.262988,-117.145924,2019-08-18 00:00:00,45.275000000000006,-117.14166663333334,2019-08-18 00:00:00,280.6000061035156,0.0,0.005049999803304672,20.200000762939453,1.3700000047683716,7.800000190734863,287.6000061035156,3.9000000953674316
4868025340,2019-07-13,44.2673,-121.815728,2019-07-13 00:00:00,44.275000000000006,-121.80833330000002,2019-07-13 00:00:00,278.8999938964844,0.0,0.007939999923110008,44.0,0.5999999642372131,5.5,328.3000183105469,3.299999952316284
4868020500,2018-08-30,45.306753,-121.791998,2018-08-30 00:00:00,45.31666666666667,-121.80833330000002,2018-08-30 00:00:00,289.8999938964844,0.0,0.006559999659657478,73.0999984741211,0.550000011920929,4.800000190734863,236.0,5.599999904632568
4867933140,2019-08-09,45.777064,-118.097345,2019-08-09 00:00:00,45.775000000000006,-118.09999996666667,2019-08-09 00:00:00,283.1000061035156,0.4000000059604645,0.007459999993443489,32.900001525878906,1.0099999904632568,4.800000190734863,195.6999969482422,2.200000047683716
4867931957,2019-07-21,42.373404,-122.205501,2019-07-21 00:00:00,42.358333333333334,-122.22499996666667,2019-07-21 00:00:00,281.20001220703125,0.0,0.006799999624490738,24.5,1.4900000095367432,7.599999904632568,335.6000061035156,2.6000001430511475
4867898625,2019-07-12,42.898545,-122.159814,2019-07-12 00:00:00,42.900000000000006,-122.14166663333334,2019-07-12 00:00:00,279.79998779296875,0.0,0.009739999659359455,54.20000076293945,0.3999999761581421,5.0,346.3000183105469,2.299999952316284
4867890357,2019-09-01,44.396888,-122.093422,2019-09-01 00:00:00,44.400000000000006,-122.09999996666667,2019-09-01 00:00:00,281.79998779296875,0.5,0.008969999849796295,45.79999923706055,0.5999999642372131,3.700000047683716,254.3000030517578,3.200000047683716
4867847908,2019-07-20,45.409862,-121.753718,2019-07-20 00:00:00,45.400000000000006,-121.76666663333334,2019-07-20 00:00:00,279.70001220703125,0.4000000059604645,0.005949999671429396,33.400001525878906,0.949999988079071,7.0,350.1000061035156,3.799999952316284
4867761871,2019-08-07,44.420771,-121.836675,2019-08-07 00:00:00,44.400000000000006,-121.84999996666667,2019-08-07 00:00:00,284.79998779296875,0.0,0.008820000104606152,32.10000228881836,1.2599999904632568,6.300000190734863,310.8000183105469,2.1000001430511475
4867750500,2019-08-11,45.337402,-121.730984,2019-08-11 00:00:00,45.31666666666667,-121.72499996666667,2019-08-11 00:00:00,278.79998779296875,4.900000095367432,0.007829999551177025,87.80000305175781,0.0,1.600000023841858,230.3000030517578,6.099999904632568
4863700216,2020-07-04,44.511556,-121.809348,2020-07-04 00:00:00,44.525000000000006,-121.80833330000002,2020-07-04 00:00:00,290.70001220703125,0.0,0.006209999788552523,98.9000015258789,0.5199999809265137,4.900000095367432,349.8000183105469,2.1000001430511475
4863553484,2020-08-24,44.399613,-122.093149,2020-08-24 00:00:00,44.400000000000006,-122.09999996666667,2020-08-24 00:00:00,296.0,0.0,0.0066999997943639755,76.5999984741211,0.9799999594688416,4.900000095367432,221.6999969482422,2.299999952316284
4863480684,2020-06-23,43.089072,-122.547792,2020-06-23 00:00:00,43.108333333333334,-122.55833330000002,2020-06-23 00:00:00,307.79998779296875,0.0,0.009209999814629555,66.5,2.2200000286102295,10.0,342.20001220703125,3.200000047683716
4855552691,2020-08-29,42.330736,-122.276089,2020-08-29 00:00:00,42.31666666666667,-122.26666663333334,2020-08-29 00:00:00,298.79998779296875,0.0,0.004769999999552965,54.10000228881836,1.5299999713897705,7.400000095367432,289.3999938964844,3.1000001430511475
4855536670,2020-08-29,42.567905,-122.19233,2020-08-29 00:00:00,42.56666666666667,-122.18333330000002,2020-08-29 00:00:00,297.79998779296875,0.0,0.005539999809116125,54.70000076293945,1.4199999570846558,7.400000095367432,288.5,3.5
